"uuid","grsf_name","grsf_semantic_id","short_name","type","status","parent_areas","sdg_flag","jurisdictional_distribution","firms_code","ram_code","fishsource_code","FAO_SDG14_4_1_questionnaire_code"
"f3dc6c4a-b72d-3f8f-9101-f7c4babaffb4","Dicentrarchus labrax - Irish Sea (Division 27.7.a) - Southern North Sea (Division 27.4.c) - Central North Sea (Division 27.4.b) - Celtic Sea South (Division 27.7.h) - Celtic Sea North (Division 27.7.g) - Bristol Channel (Division 27.7.f) - Western English Channel (Division 27.7.e) - Eastern English Channel (Division 27.7.d)","asfis:BSS+fao:27.4.b;fao:27.4.c;fao:27.7.a;fao:27.7.d;fao:27.7.e;fao:27.7.f;fao:27.7.g;fao:27.7.h","European seabass - North and Celtic Seas and English Channel","assessment unit","approved","fao:27","false",,"13850","EBASSIVbc-VII","1757",
"07ab4dfb-ef91-3fea-96b8-5dd346a0cf22","Mullus surmuletus - Western English Channel (Division 27.7.e) - Portuguese Waters - East (Division 27.9.a) - Porcupine Bank (Division 27.7.c) - West of Ireland (Division 27.7.b) - Celtic Sea South (Division 27.7.h) - Celtic Sea North (Division 27.7.g) - Bristol Channel (Division 27.7.f) - Bay of Biscay (Subarea 27.8) - Southwest of Ireland - West (Division 27.7.k) - Southwest of Ireland - East (Division 27.7.j) - Rockall, Northwest Coast of Scotland and North Ireland (Subarea 27.6) - Irish Sea (Division 27.7.a)","asfis:MUR+fao:27.6;fao:27.7.a;fao:27.7.b;fao:27.7.c;fao:27.7.e;fao:27.7.f;fao:27.7.g;fao:27.7.h;fao:27.7.j;fao:27.7.k;fao:27.8;fao:27.9.a","Striped red mullet - Rockall, Northwest Coast of Scotland and North Ireland, Bay of Biscay, Irish Sea, West of Ireland, Porcupine Bank, Western English Channel, Bristol Channel, Celtic Sea North, Celtic Sea South, Southwest of Ireland East, Southwest of Ireland West, Portuguese Waters East","assessment unit","approved","fao:34;fao:27;fao:37","false",,"13883","STRMULLVI-VIIabcefghijk-VIII-IXa","1362",
"6e2b178e-a55f-305a-8ad6-70883e5fff85","Penaeus setiferus - Gulf of Mexico - Shrimp EFH","asfis:PST+usa_efh_gfmc:Shrimp","White shrimp Gulf of Mexico","assessment unit","approved","fao:31","false",,"13895","WSHRIMPGM","838",
"da474817-e210-3b0f-8bfe-5f632e46f9d0","Sprattus sprattus - Skagerrak and Kattegat (Division 27.3.a) - North Sea (Subarea 27.4)","asfis:SPR+fao:27.3.a;fao:27.4","Sprat ICES 3a-4","assessment unit","approved","fao:27","false",,"13963","SPRATIIIa-IV","1834",
"f44d5987-43a3-37f6-a768-988e735d88b5","Thunnus alalunga - Swordfish North Atlantic - Albacore tuna North Atlantic","asfis:ALB+iccat:ALB_N;iccat:SWO_N","Albacore - North Atlantic","assessment unit","approved","fao:31;fao:21;fao:34;fao:41;fao:27;fao:37;fao:77","false",,"4","ALBANATL","638",
"cdcb5bd0-056e-3cfc-aab7-6c3f487fd4bd","Hippoglossus hippoglossus - Atlantic, Northwest / 21.4.S - Atlantic, Northwest / 21.4.T - Atlantic, Northwest / 21.4.R","asfis:HAL+fao:21.4.R;fao:21.4.S;fao:21.4.T","Atlantic halibut - Gulf of St. Lawrence","assessment unit","approved","fao:21","false",,,"ATHAL4RST","1065",
"1dcb5911-42f2-3361-a031-45658fd864db","Sebastes fasciatus - Atlantic, Northwest / 21.5.Y - Atlantic, Northwest / 21.5.Z.u","asfis:REN+fao:21.5.Y;fao:21.5.Z.u","Acadian redfish - Gulf of Maine and Georges Bank","assessment unit","approved","fao:21","false",,,"ACADREDGOMGB","633",
"721703d6-6eb8-3cf1-86cc-95f89d3018fa","Gadus chalcogrammus - North Pacific - Walleye pollock (Eastern Bering Sea) EFH","asfis:ALK+usa_efh_npfmc:Walleyepollock(EasternBeringSea)","Walleye pollock Eastern Bering Sea","assessment unit","approved","fao:61;fao:67","false",,,"WPOLLEBS","888",
"26413611-4dd8-3fc3-a1f7-00193fa61999","Callinectes sapidus - Blue crab - Chesapeake bay assessment area","asfis:CRB+grsf:USA_ChesapeakeBay","Blue crab - Chesapeake bay","assessment unit","approved","fao:21","false",,,"BCRABCHESB","1089",
"a79d6881-01c6-3f8d-9718-642c0caa5dac","Sebastes ciliatus - North Pacific - Dusky rockfish (Gulf of Alaska) EFH","asfis:RVC+usa_efh_npfmc:Duskyrockfish(GulfofAlaska)","Dusky rockfish Gulf of Alaska","assessment unit","approved","fao:67","false",,,"DUSROCKGA","2448",
"8d7442ef-cadf-35ee-9cf3-eaa008abc5bc","Cancer irroratus - Atlantic, Northwest / 21.4.T","asfis:CRK+fao:21.4.T","Rock crab Southern Gulf of St. Lawrence","assessment unit","approved","fao:21","false",,,"ROCKCRABLFA23-26","884",
"6f772623-7ed3-37c5-b8fd-820cd4f3b807","Pandalus borealis - Canadian Shrimp Fishing Area SFA 3 - Canadian Shrimp Fishing Area SFA 2","asfis:PRA+can_dfo_sfa_shp:2;can_dfo_sfa_shp:3","Northern prawn - Nunavut Western","assessment unit","approved","fao:21;fao:18","false",,,"PANDALSFA2-3","2138",
"feba8967-472b-3172-a850-34ead98a7845","Sebastes polyspinis - North Pacific - Northern rockfish (Gulf of Alaska) EFH","asfis:RVP+usa_efh_npfmc:Northernrockfish(GulfofAlaska)","Northern rockfish Gulf of Alaska","assessment unit","approved","fao:67","false",,,"NROCKGA","2447",
"f037c47a-c23f-30cb-9395-760099c023ea","Seriola dumerili - South Atlantic - Snapper Grouper EFH","asfis:AMB+usa_efh_safmc:SnapperGrouper","Greater amberjack Southern Atlantic coast","assessment unit","approved","fao:31;fao:21","false",,,"GRAMBERSATLC","1026",
"2d4200de-717b-3aec-8e63-35b9e3158f4f","Scomberomorus cavalla - Gulf of Mexico - Coastal Migratory Pelagics EFH","asfis:KGM+usa_efh_gfmc:CoastalMigratoryPelagics","King mackerel Gulf of Mexico","assessment unit","approved","fao:31","false",,,"KMACKGM","825",
"625f560b-0085-3784-8313-5f0ad86d679f","Scomberomorus cavalla - South Atlantic - Coastal Migratory Pelagics EFH","asfis:KGM+usa_efh_safmc:CoastalMigratoryPelagics","King mackerel Southern Atlantic Coast","assessment unit","approved","fao:31;fao:21","false",,,"KMACKSATLC","826",
"4e50eeea-663f-37c2-9cde-d13511628261","Lachnolaimus maximus - Hogfish Gulf of Mexico assessment area","asfis:LCX+grsf:USA_GFMC_Reeffish_EFH_LCXegm","Hogfish Eastern Gulf of Mexico","assessment unit","approved","fao:31","false",,,"HOGFISHEGM","1967",
"d84fb571-8fd6-309e-a5da-5d7d95c77a43","Pollachius virens - Atlantic, Northwest / 21.4.V - Atlantic, Northwest / 21.4.W - Atlantic, Northwest / 21.4.X","asfis:POK+fao:21.4.V;fao:21.4.W;fao:21.4.X","Pollock Scotian Shelf and Bay of Fundy","assessment unit","approved","fao:21","false",,,"POLL4VWX","2155",
"598e02bc-3d42-3f00-b1eb-8eb45f503777","Genypterus blacodes - ARG_EEZ_S_CUS","asfis:CUS+grsf:ARG_EEZ_S_CUS","Pink Cusk-eel Southern Argentina","assessment unit","approved","fao:41;fao:87","false",,,"PCEELARGS","2204",
"ee6f24e0-ee85-3c21-a8fe-68c4360f22a9","Kajikia audax - Striped marlin Southwestern Pacific Ocean assessment area","asfis:MLS+wcpfc:SMLS-01","Striped marlin Southwestern Pacific Ocean","assessment unit","approved","fao:81;fao:71;fao:77","false",,,"STMARLINSWPO","1045",
"b3426ce1-bee2-37ee-9b99-497a40472313","Glyptocephalus cynoglossus - Atlantic, Northwest / 21.3.P.s","asfis:WIT+fao:21.3.P.s","Witch flounder - St. Pierre and Miquelon","assessment unit","approved","fao:21","false",,,"WITFLOUN3Ps","2279",
"b57fec4f-15ed-3987-851a-93a6a982693d","Limanda aspera - North Pacific - Yellowfin sole (Gulf of Alaska) EFH - North Pacific - Yellowfin sole (Eastern Bering Sea) EFH","asfis:YES+usa_efh_npfmc:Yellowfinsole(EasternBeringSea);usa_efh_npfmc:Yellowfinsole(GulfofAlaska)","Yellowfin sole Bering Sea and Aleutian Islands","assessment unit","approved","fao:61;fao:67","false",,,"YSOLEBSAI","1955",
"8320e4ef-5b98-3b67-be5b-e4b531d45c56","Thunnus albacares - Western and Central Pacific Yellowfin Tuna","asfis:YFT+wcpfc:YFT-01","Yellowfin tuna - Western and Central Pacific Ocean","assessment unit","approved","fao:61;fao:67;fao:81;fao:57;fao:71;fao:77","false",,,"YFINCWPAC","1133",
"5510fc9b-3a3c-30fb-aa2c-a2a389614daa","Sebastes fasciatus - Atlantic, Northwest / 21.4.W - Atlantic, Northwest / 21.4.X","asfis:REN+fao:21.4.W;fao:21.4.X","Acadian redfish - Scotian Shelf","assessment unit","approved","fao:21","false",,,"ACADREDUT3","636",
"7c79e9fc-2f60-38ea-90f1-ed0b7fa5e7ac","Sebastolobus altivelis - Pacific - Groundfish EFH","asfis:SJZ+usa_efh_pfmc:Groundfish","Longspine thornyhead Pacific Coast","assessment unit","approved","fao:67;fao:77","false",,,"LSTHORNHPCOAST","1881",
"439bf0f6-9e0e-33c9-8539-0436d70e7fb2","Urophycis tenuis - Atlantic, Northwest / 21.3.N - Atlantic, Northwest / 21.3.O","asfis:HKW+fao:21.3.N;fao:21.3.O","White hake - Southern Grand Bank","assessment unit","approved","fao:21","false","Straddling between High Seas and EEZ","11849","WHAKE3NOPs",,"sdg-can-24"
"f2049b3a-52aa-36e3-8e9a-d2c74a06046c","Aristeus antennatus - Northern Spain","asfis:ARA+gfcm:6","Red shrimp - Northern Spain","assessment unit","approved","fao:37","false","Straddling between High Seas and EEZ","13341","RDSHRMPMEDGSA6",,"sdg-esp-5"
"16025239-9b00-3099-9cb5-e4690f9ec560","Sardina pilchardus - Northern Spain","asfis:PIL+gfcm:6","Sardine - Northern Spain","assessment unit","approved","fao:37","false",,"13350","SARDMEDGSA6",,"sdg-esp-13"
"bf097b22-9f3f-3fae-9b97-4777992651ea","Scophthalmus maximus - Skagerrak and Kattegat (Division 27.3.a)","asfis:TUR+fao:27.3.a","Turbot - Skagerrak and Kattegat","assessment unit","approved","fao:27","false",,"13879","TURIIIa",,"sdg-bel-deu-dnk-gbr-nld-nor-swe-1"
"9b55dd7d-b1ab-3756-850b-01627655de75","Clupea pallasii - Pacific herring Prince Rupert District assessment area","asfis:HEP+grsf:CAN_HERRPRD","Pacific herring Prince Rupert District","assessment unit","approved","fao:67","false",,,"HERRPRD",,"sdg-can-9"
"26b78956-9f1c-3464-ab08-2312a6372824","Mullus surmuletus - Ligurian and North Tirrenian Sea","asfis:MUR+gfcm:9","Surmullet Ligurian and North Tyrrhenian Sea","assessment unit","approved","fao:37","false",,,"SMULLMEDGSA9",,"sdg-ita-9"
"7e8d0a2e-3fba-3710-a846-4a60103ed7fc","Spicara smaris - Cyprus Island","asfis:SPC+gfcm:25","Picarel Cyprus Island","assessment unit","approved","fao:37","false",,,"PICAMEDGSA25",,"sdg-cyp-3"
"1653070f-61dc-3b29-a408-65471f1813ae","Engraulis encrasicolus - Western Ionian","asfis:ANE+gfcm:19","Anchovy Western Ionian Sea","assessment unit","approved","fao:37","false",,,"ANCHMEDGSA19",,"sdg-ita-2"
"360019ba-4754-3c90-b7df-e9a272fc9187","Nephrops norvegicus - Sardinia East - Sardinia West","asfis:NEP+gfcm:11.1;gfcm:11.2","Norway lobster Sardinia","assessment unit","approved","fao:37","false",,,"NEPHMEDGSA11",,"sdg-ita-14"
"3e7204ae-0434-362f-b584-e7ec5bf8c8d3","Engraulis encrasicolus - South of Sicily","asfis:ANE+gfcm:16","Anchovy South of Sicily","assessment unit","approved","fao:37","false",,,"ANCHMEDGSA16",,"sdg-ita-1"
"37f59a2f-8d43-3fa4-ad54-2c78318adf14","Kajikia audax - Indian Ocean, Western - Indian Ocean, Eastern","asfis:MLS+fao:51;fao:57","Striped Marlin - Indian Ocean","assessment unit","approved","fao:58;fao:81;fao:51;fao:57;fao:71;fao:47","false","Highly migratory","10044","STMARLINIO",,
"609f6d97-8367-3ce5-ad54-8e696c66e080","Epinephelus aeneus - Atlantic, East central / 34.1.32 - Atlantic, East central / 34.3.12 - Atlantic, East central / 34.3.11","asfis:GPW+fao:34.1.32;fao:34.3.11;fao:34.3.12","White grouper - Mauritania, Senegal and Gambia","assessment unit","approved","fao:34","false","Shared between nations","10119","WGROUPNWAMRT-SEN",,
"111ab3fe-acff-3e63-9ff1-523721f3373d","Merluccius merluccius - Morocco coastal","asfis:HKE+fao:34.1.1","European hake - Morocco","assessment unit","approved","fao:34;fao:27;fao:37","false","National","10121","HAKENWAMAR",,
"38554608-7e0b-3d59-9446-c4cb8e7c487a","Trachurus trecae - Southern Gulf of Guinea - Cunene - Cape Salinas - Central Gulf of Guinea - Cape Palmeirinhas","asfis:HMZ+fao:34.3.5;fao:34.3.6;fao:47.1.1;fao:47.1.2;fao:47.1.3","Cunene horse mackerel - Gabon, Congo, Democratic Republic of the Congo and Angola","assessment unit","approved","fao:34;fao:47","false","Shared between nations","10178","CHMACKCWAGAB-AGO",,
"9c022483-0a97-3093-9ffc-dd82d8b39fc1","Parapenaeus longirostris - Ligurian and North Tirrenian Sea","asfis:DPS+gfcm:9","Deepwater rose shrimp - Ligurian and North Tyrrhenian Sea","assessment unit","archived","fao:37","false","Shared between nations","13631","RSHRMPMEDGSA9",,
"d3f9820a-f971-3dfb-857b-1c113dac3ff7","Nephrops norvegicus - Bay of Biscay - South (Division 27.8.c) - Cantabrian Sea","asfis:NEP+fao:27.8.c;ices_fu_nep:31","Norway lobster - Cantabrian Sea","assessment unit","approved","fao:27","false","National","13707","NEPHFU31",,
"99573f9a-46e9-3516-9f2a-a9c19f9282ca","Coryphaenoides rupestris - Western Hatton Bank (Division 27.12.b) - Irish Sea, West of Ireland, Porcupine Bank, Eastern and Western English Channel, etc (Subarea 27.7) - Rockall, Northwest Coast of Scotland and North Ireland (Subarea 27.6) - Faroes Grounds (Division 27.5.b)","asfis:RNG+fao:27.12.b;fao:27.5.b;fao:27.6;fao:27.7","Roundnose grenadier - Rockall, West of Scotland, Irish and Celtic seas, Porcupine Bank, English and Bristol Channels, Faroes grounds and Western Hatton Bank","assessment unit","approved","fao:27","false",,"13480","RNGENVb-VI-VII-XIIb",,
"fd91d458-5143-3417-9ed5-689d01026ec0","Raja brachyura - Western English Channel (Division 27.7.e)","asfis:RJH+fao:27.7.e","Blonde ray - Western English Channel","assessment unit","approved","fao:27","false",,"13671","BLRAYVIIe",,
"cf721d23-0168-3ef5-828d-c06be133fe48","Scyliorhinus canicula - Bay of Biscay - South (Division 27.8.c) - Portuguese Waters - East (Division 27.9.a)","asfis:SYC+fao:27.8.c;fao:27.9.a","Lesser-spotted dogfish - Bay of Biscay South and Portuguese Waters East","assessment unit","approved","fao:34;fao:27;fao:37","false",,"13719","LSDOGVIIIc-IXa",,
"6e357087-e495-32e6-b684-6763b3fd435d","Leucoraja naevus - Bay of Biscay - South (Division 27.8.c)","asfis:RJN+fao:27.8.c","Cuckoo ray - Bay of Biscay South","assessment unit","approved","fao:27","false",,"13722","CKRAYVIIIc",,
"a16f9760-ba67-3db5-8abc-6210cc132d7e","Raja brachyura - Portuguese Waters - East (Division 27.9.a)","asfis:RJH+fao:27.9.a","Blonde ray - Portuguese Waters East","assessment unit","approved","fao:34;fao:27;fao:37","false",,"13727","BLRAYIXa",,
"8ca4b02b-207c-3723-8f70-b695a7584583","Aristeus antennatus - Northern Alboran Sea","asfis:ARA+gfcm:1","Red shrimp Northern Alboran Sea","assessment unit","approved","fao:37","false",,"13976","RDSHRMPMEDGSA1",,
"6a804176-be57-3de1-96f1-c20058a11a12","Hippoglossoides platessoides - Atlantic, Northwest / 21.3.P.s","asfis:PLA+fao:21.3.P.s","American Plaice NAFO-3Ps","assessment unit","approved","fao:21","false",,,"AMPL3Ps",,
"c680377c-5dfd-3dab-8243-cdf5e8b58efc","Lophius budegassa - Malta Island - South of Sicily","asfis:ANK+gfcm:15;gfcm:16","Black Bellied Angler Malta Island and South of Sicily","assessment unit","approved","fao:37","false",,,"ANGLMEDGSA15-16",,
"20fde220-afc6-31b3-b5bc-202ff83858de","Pleurogrammus monopterygius - Gulf of Mexico - Coastal Migratory Pelagics EFH","asfis:HUM+usa_efh_gfmc:CoastalMigratoryPelagics","Atka mackerel Gulf of Alaska","assessment unit","approved","fao:31","false",,,"ATKAGA",,
"7facbfa2-d405-3c26-a0de-02c2d9f4ed74","Oncorhynchus keta - Pacific, Northeast - Pacific, Northwest - USA_NPFMC_ChumSalmon_EFH_perryvilled - Pacific, Eastern Central","asfis:CHU+fao:61;fao:67;fao:77;grsf:USA_NPFMC_ChumSalmon_EFH_perryvilled","Chum Salmon Perryville District","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"CSALMPERRYVILLED",,
"1cbdd520-ed86-3f10-8d62-0421953c1a40","Clupea harengus - Nafo 4S Assessment area SS","asfis:HER+grsf:nafo_4S_SS","Herring Quebec North Shore (Spring spawners)","assessment unit","approved","fao:31;fao:21;fao:34;fao:27","false",,,"HERR4SSS",,
"cf150783-1967-3447-8e77-4a56e584680d","Oncorhynchus gorbuscha - Pink salmon GeorgiaHowe (Area 16)","asfis:PIN+grsf:Canada_DFO_GEOHOWE","Pink Salmon GeorgiaHowe (Area 16)","assessment unit","approved","fao:67","false",,,"PSALMGEOHOWE",,
"6e600ed5-f534-3c14-a7a5-334b03f8116a","Oncorhynchus gorbuscha - Pacific, Northeast - Pacific, Northwest - Pacific, Eastern Central - USA_NPFMC_PinkSalmon_EFH_lisianski","asfis:PIN+fao:61;fao:67;fao:77;grsf:USA_NPFMC_PinkSalmon_EFH_lisianski","Pink Salmon Lisianski (District113)","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"PSALMLISIANSKI",,
"b66b5e0e-c7bf-3249-a717-5f3ff5aef735","Oncorhynchus gorbuscha - Pink salmon NearKingcome (Area 12)","asfis:PIN+grsf:Canada_DFO_NKINGCOME","Pink Salmon NearKingcome (Area 12)","assessment unit","approved","fao:67","false",,,"PSALMNKINGCOME",,
"090c3aa7-6ae2-38b7-b192-2ec38a5fd129","Oncorhynchus gorbuscha - 61,fao - Upper Skagit - Lower Skagit","asfis:PIN+fao:61,fao;usa_huc:17110005;usa_huc:17110007","Pink Salmon Skagit (Puget Sound)","assessment unit","approved","fao:61,fao","false",,,"PSALMSKAGPS",,
"0ea75f6a-17e1-3641-b25a-93041d89fe70","Oncorhynchus gorbuscha - Pacific, Northeast - Pacific, Northwest - USA_NPFMC_PinkSalmon_EFH_tutkasd - Pacific, Eastern Central","asfis:PIN+fao:61;fao:67;fao:77;grsf:USA_NPFMC_PinkSalmon_EFH_tutkasd","Pink Salmon Tutka (Southern D)","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"PSALMTUTKASD",,
"bf686645-b5b8-34eb-a479-05e7c066b4d3","Epinephelus morio - South Atlantic - Snapper Grouper EFH","asfis:GPR+usa_efh_safmc:SnapperGrouper","Red grouper South Atlantic","assessment unit","approved","fao:31;fao:21","false",,,"RGROUPSATL",,
"2108b0ac-fcaa-3159-aafc-7bc4f93f770d","Pagrus auratus - Eastern half of Southeast Australia","asfis:GSU+grsf:Australia_AFMA_ESE","Snapper South-East Region","assessment unit","pending","fao:81;fao:57","false",,,"SNAPSAUSSER",,
"b5bec544-5af1-31d7-b308-f397dd7a4674","Chionoecetes opilio - Atlantic, Northwest / 21.4.R - Atlantic, Northwest / 21.3.P.n","asfis:CRQ+fao:21.3.P.n;fao:21.4.R","Snow Crab Division 4R3Pn","assessment unit","approved","fao:21","false",,,"SNOWCRAB4R3Pn",,
"c530d357-61c5-3acd-8808-d040dcd7ed64","Chionoecetes opilio - Atlantic, Northwest / 21.4.X","asfis:CRQ+fao:21.4.X","Snow crab Western Scotian Shelf","assessment unit","approved","fao:21","false",,,"SNOWCRAB4X",,
"96fe1753-031b-3e64-833d-f6213f7a1763","Scomberomorus maculatus - South Atlantic - Coastal Migratory Pelagics EFH","asfis:SSM+usa_efh_safmc:CoastalMigratoryPelagics","Spanish mackerel Southern Atlantic Coast","assessment unit","approved","fao:31;fao:21","false",,,"SPANMACKSATLC",,
"96e5e940-2806-3182-8a6b-e05f30ef5706","Sprattus sprattus - Skagerrak and Kattegat (Division 27.3.a) - North Sea (Subarea 27.4)","asfis:SPR+fao:27.3.a;fao:27.4","Sprat North Sea","assessment unit","pending","fao:27","false",,,"SPRATNS",,
"a4fe2142-b723-3517-9ccc-46731dad5c9b","Oncorhynchus nerka - Pacific, Northeast - Pacific, Northwest - USA_NPFMC_SockeyeSalmon_EFH_mcdonald - Pacific, Eastern Central","asfis:SOC+fao:61;fao:67;fao:77;grsf:USA_NPFMC_SockeyeSalmon_EFH_mcdonald","Sockeye Salmon McDonald","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"SSALMMCDONALD",,
"3424524e-7e7d-3efc-b76e-b4051c0a5e80","Oncorhynchus nerka - Pacific, Northeast - USA_NPFMC_SockeyeSalmon_EFH_naknek - Pacific, Northwest - Pacific, Eastern Central","asfis:SOC+fao:61;fao:67;fao:77;grsf:USA_NPFMC_SockeyeSalmon_EFH_naknek","Sockeye Salmon Naknek","assessment unit","approved","fao:61;fao:67;fao:81;fao:87;fao:77;fao:71;fao:18","false",,,"SSALMNAKNEK",,
"8677a659-40b3-3adf-abcc-61c2524126ea","Gadus chalcogrammus - Walleye pollock Bogoslof","asfis:ALK+grsf:USA_AKSTATE_ALK_bogo","Walleye pollock Bogoslof","assessment unit","approved","fao:67;fao:18","false",,,"WPOLLBOGO",,
"33943aae-ee58-3256-b707-b5066359addc","Limanda ferruginea - New England - Yellowtail Flounder EFH","asfis:YEL+usa_efh_nefmc:Yellowtailflounder","Yellowtail Flounder Southern New England-Mid Atlantic","assessment unit","approved","fao:21","false",,,"YELLSNEMATL",,
"b73f4017-de6d-3a13-bddb-cf112a3d566a","Scorpaena guttata - California scorpionfish Southern California assessment area","asfis:SGZ+grsf:USA_PFMC_Groundfish_EFH_SGZsca","California scorpionfish Southern California","assessment unit","approved","fao:77","false",,,"CALSCORPSCAL",,
"8cfa7b52-5b18-30fc-b293-09d5ed3adcc6","Sebastes nebulosus - China rockfish Pacific southern assessment area","asfis:RVN+grsf:USA_PFMC_Groundfish_EFH_RVNspc","China rockfish Southern Pacific Coast","assessment unit","approved","fao:67;fao:77","false",,,"CHROCKSPCOAST",,
